"shipment_id","pick_up_date","day","week","month","quarter","year","day_of_week","forwarder","warehouse_location","consignee","destination","number_of_packages","weight","quantity","value","number_of_pallets_per_day","trucking","trucking_billing"
9592,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Juliett","PARANAQUE","Consignee Victor","GERMANY","24","206.40","1044000","109314.00","36","6 WHEELER TRUCK - FORWARD","14.00"
9593,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder November","PARANAQUE","Consignee Sierra","GERMANY","24","17.28","72000","7387.20","36","6 WHEELER TRUCK - FORWARD","14.00"
9594,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","GERMANY","108","599.64","4050000","337977.00","36","6 WHEELER TRUCK - FORWARD","14.00"
9595,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Hotel","GERMANY","384","2338.08","5754000","960089.04","36","6 WHEELER TRUCK - FORWARD","14.00"
9596,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","276","1204.68","6192000","1054301.40","36","6 WHEELER TRUCK - FORWARD","150.00"
9597,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","GERMANY","84","810.60","594000","261480.60","36","6 WHEELER TRUCK - FORWARD","14.00"
9598,"2023-12-13",13,50,12,4,2023,"Wednesday","Forwarder Beta","PARANAQUE","Consignee Beta","GERMANY","168","604.10","2520000","1098468.00","14","6 WHEELER TRUCK - FORWARD","150.00"
9599,"2023-12-13",13,50,12,4,2023,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","GERMANY","14","118.79","577500","92515.50","14","6 WHEELER TRUCK - FORWARD","14.00"
9600,"2023-12-13",13,50,12,4,2023,"Wednesday","Forwarder November","PARANAQUE","Consignee Sierra","GERMANY","7","20.86","94500","9695.70","14","6 WHEELER TRUCK - FORWARD","14.00"
9601,"2023-12-13",13,50,12,4,2023,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Tango","GERMANY","7","2.52","10500","788.55","14","6 WHEELER TRUCK - FORWARD","14.00"
9602,"2023-12-13",13,50,12,4,2023,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","GERMANY","28","114.73","756000","78094.80","14","6 WHEELER TRUCK - FORWARD","14.00"
9603,"2023-12-13",13,50,12,4,2023,"Wednesday","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","28","179.27","1207500","99447.60","14","6 WHEELER TRUCK - FORWARD","150.00"
9604,"2023-12-13",13,50,12,4,2023,"Wednesday","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","70","241.99","1512000","162465.45","14","6 WHEELER TRUCK - FORWARD","14.00"
9605,"2023-12-14",14,50,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","6","20.40","90000","17046.00","30","6 WHEELER TRUCK - FORWARD","150.00"
9606,"2023-12-14",14,50,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","390","3827.10","2241000","927495.90","30","6 WHEELER TRUCK - FORWARD","150.00"
9607,"2023-12-14",14,50,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Gamma","GERMANY","132","336.18","1584000","372659.40","30","6 WHEELER TRUCK - FORWARD","150.00"
9608,"2023-12-14",14,50,12,4,2023,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","GERMANY","12","96.72","675000","48937.50","30","6 WHEELER TRUCK - FORWARD","14.00"
9609,"2023-12-14",14,50,12,4,2023,"Thursday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","210","2101.62","8823000","1786780.80","30","6 WHEELER TRUCK - FORWARD","150.00"
9610,"2023-12-14",14,50,12,4,2023,"Thursday ","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","60","186.36","1062000","111182.40","30","6 WHEELER TRUCK - FORWARD","14.00"
9611,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","192","682.20","2880000","1255500.00","48","6 WHEELER TRUCK - FORWARD","150.00"
9612,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Charlie","PARANAQUE","Consignee Mike","HONG KONG","24","45.72","198000","24174.00","48","6 WHEELER TRUCK - FORWARD","14.00"
9613,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","72","359.16","1818000","297858.60","48","6 WHEELER TRUCK - FORWARD","14.00"
9614,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","60","221.40","1080000","145879.20","48","6 WHEELER TRUCK - FORWARD","14.00"
9615,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","60","542.88","3654000","271067.40","48","6 WHEELER TRUCK - FORWARD","14.00"
9616,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Oscar","HONG KONG","12","80.88","396000","39560.40","48","6 WHEELER TRUCK - FORWARD","14.00"
9617,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","12","4.32","18000","1450.80","48","6 WHEELER TRUCK - FORWARD","14.00"
9618,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","12","71.64","360000","24732.00","48","6 WHEELER TRUCK - FORWARD","14.00"
9619,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","384","3769.80","10299600","1646402.76","48","6 WHEELER TRUCK - FORWARD","14.00"
9620,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee November","HONG KONG","444","5775.60","17233200","2641133.52","48","6 WHEELER TRUCK - FORWARD","150.00"
9621,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","312","2954.40","3312000","701253.00","48","6 WHEELER TRUCK - FORWARD","150.00"
9622,"2023-12-15",15,50,12,4,2023,"Friday   ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","12","8.40","36000","4212.00","48","6 WHEELER TRUCK - FORWARD","14.00"
9623,"2023-12-16",16,50,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","24","14.40","54000","10135.80","12","6 WHEELER TRUCK - FORWARD","150.00"
9624,"2023-12-16",16,50,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","102","248.88","1152000","220149.90","12","6 WHEELER TRUCK - FORWARD","150.00"
9625,"2023-12-16",16,50,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","12","45.48","252000","25635.60","12","6 WHEELER TRUCK - FORWARD","150.00"
9626,"2023-12-16",16,50,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","204","1753.26","4047000","705378.60","12","6 WHEELER TRUCK - FORWARD","150.00"
9627,"2023-12-16",16,50,12,4,2023,"Saturday ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","18","56.46","279000","19840.50","12","6 WHEELER TRUCK - FORWARD","14.00"
9628,"2023-12-16",16,50,12,4,2023,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","60","734.34","1767600","237902.04","12","6 WHEELER TRUCK - FORWARD","14.00"
9629,"2023-12-18",18,51,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","36","121.80","534000","174602.40","8","6 WHEELER TRUCK - FORWARD","150.00"
9630,"2023-12-18",18,51,12,4,2023,"Monday   ","Forwarder India","MANILA","Consignee Lima","HONG KONG","4","7.28","36000","2368.80","8","6 WHEELER TRUCK - FORWARD","150.00"
9631,"2023-12-18",18,51,12,4,2023,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","68","584.44","3712400","355389.80","8","6 WHEELER TRUCK - FORWARD","14.00"
9632,"2023-12-18",18,51,12,4,2023,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","24","194.84","1374000","116985.60","8","6 WHEELER TRUCK - FORWARD","150.00"
9633,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","12","14.64","72000","8424.00","24","6 WHEELER TRUCK - FORWARD","150.00"
9634,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","12","100.20","38400","24092.16","24","6 WHEELER TRUCK - FORWARD","14.00"
9635,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","12","9.24","36000","11984.40","24","6 WHEELER TRUCK - FORWARD","14.00"
9636,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","24","142.92","990000","71775.00","24","6 WHEELER TRUCK - FORWARD","14.00"
9637,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","72","199.92","1080000","136944.00","24","6 WHEELER TRUCK - FORWARD","14.00"
9638,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","84","126.12","576000","108921.60","24","6 WHEELER TRUCK - FORWARD","14.00"
9639,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","24","286.32","1440000","98928.00","24","6 WHEELER TRUCK - FORWARD","14.00"
9640,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Quebec","PARANAQUE","Consignee Tango","HONG KONG","36","293.88","1476000","144140.40","24","6 WHEELER TRUCK - FORWARD","14.00"
9641,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","72","484.32","3348000","251769.60","24","6 WHEELER TRUCK - FORWARD","14.00"
9642,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","36","321.48","2286000","179222.40","24","6 WHEELER TRUCK - FORWARD","150.00"
9643,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","HONG KONG","48","488.28","156000","49654.80","24","6 WHEELER TRUCK - FORWARD","14.00"
9644,"2023-12-19",19,51,12,4,2023,"Tuesday  ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","12","140.88","720000","84240.00","24","6 WHEELER TRUCK - FORWARD","14.00"
9645,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","848","11762.96","4748800","654384.64","56","6 WHEELER TRUCK - FORWARD","150.00"
9646,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","8","50.24","19200","12046.08","56","6 WHEELER TRUCK - FORWARD","14.00"
9647,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","8","31.44","144000","47952.00","56","6 WHEELER TRUCK - FORWARD","14.00"
9648,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Charlie","PARANAQUE","Consignee Mike","HONG KONG","248","795.04","74400","270979.68","56","6 WHEELER TRUCK - FORWARD","14.00"
9649,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","64","374.88","2184000","255108.00","56","6 WHEELER TRUCK - FORWARD","14.00"
9650,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","24","215.12","1056000","199948.80","56","6 WHEELER TRUCK - FORWARD","14.00"
9651,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","168","1590.96","11136000","999552.00","56","6 WHEELER TRUCK - FORWARD","14.00"
9652,"2023-12-20",20,51,12,4,2023,"Wednesday","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","32","170.48","1092000","107462.40","56","6 WHEELER TRUCK - FORWARD","150.00"
9653,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","2332","32310.08","13459600","1832649.28","88","6 WHEELER TRUCK - FORWARD","14.00"
9654,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Beta","PARANAQUE","Consignee Beta","CHINA","11","113.52","44000","27605.60","88","6 WHEELER TRUCK - FORWARD","14.00"
9655,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Echo","PARANAQUE","Consignee Zulu","CHINA","33","28.27","165000","9923.10","88","6 WHEELER TRUCK - FORWARD","14.00"
9656,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Beta","CHINA","121","562.10","3712500","321246.75","88","6 WHEELER TRUCK - FORWARD","150.00"
9657,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Gamma","CHINA","77","462.88","2343000","447790.20","88","6 WHEELER TRUCK - FORWARD","150.00"
9658,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Juliett","PARANAQUE","Consignee Victor","CHINA","11","93.50","660000","49566.00","88","6 WHEELER TRUCK - FORWARD","14.00"
9659,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Echo","CHINA","110","1242.67","4499000","697035.90","88","6 WHEELER TRUCK - FORWARD","14.00"
9660,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder November","PARANAQUE","Consignee Sierra","CHINA","11","23.10","115500","11850.30","88","6 WHEELER TRUCK - FORWARD","14.00"
9661,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Quebec","PARANAQUE","Consignee Oscar","CHINA","11","74.80","363000","36263.70","88","6 WHEELER TRUCK - FORWARD","14.00"
9662,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Quebec","PARANAQUE","Consignee Tango","CHINA","11","148.17","759000","65957.10","88","6 WHEELER TRUCK - FORWARD","14.00"
9663,"2023-12-21",21,51,12,4,2023,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","44","364.65","2557500","185418.75","88","6 WHEELER TRUCK - FORWARD","14.00"
9664,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","30","366.40","144000","90345.60","30","6 WHEELER TRUCK - FORWARD","150.00"
9665,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","30","73.20","345000","79690.50","30","6 WHEELER TRUCK - FORWARD","14.00"
9666,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","70","354.60","2430000","176175.00","30","6 WHEELER TRUCK - FORWARD","14.00"
9667,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","20","72.20","480000","34710.00","30","6 WHEELER TRUCK - FORWARD","14.00"
9668,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","580","4187.60","9887000","3065413.50","30","6 WHEELER TRUCK - FORWARD","14.00"
9669,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","40","513.10","2670000","201585.00","30","6 WHEELER TRUCK - FORWARD","14.00"
9670,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","20","47.30","315000","25389.00","30","6 WHEELER TRUCK - FORWARD","14.00"
9671,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","190","349.80","1980000","354499.50","30","6 WHEELER TRUCK - FORWARD","14.00"
9672,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","20","181.40","1305000","102312.00","30","6 WHEELER TRUCK - FORWARD","150.00"
9673,"2023-12-22",22,51,12,4,2023,"Friday   ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","80","716.70","3825000","378504.00","30","6 WHEELER TRUCK - FORWARD","14.00"
9674,"2023-12-23",23,51,12,4,2023,"Saturday ","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","24","214.64","1020000","241128.00","4","6 WHEELER TRUCK - FORWARD","14.00"
9675,"2023-12-23",23,51,12,4,2023,"Saturday ","Forwarder Charlie","PARANAQUE","Consignee Mike","HONG KONG","4","26.88","120000","59568.00","4","6 WHEELER TRUCK - FORWARD","14.00"
9676,"2023-12-23",23,51,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","16","117.12","540000","207360.00","4","6 WHEELER TRUCK - FORWARD","150.00"
9677,"2023-12-23",23,51,12,4,2023,"Saturday ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","4","12.08","54000","5540.40","4","6 WHEELER TRUCK - FORWARD","14.00"
9678,"2023-12-26",26,52,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","54","259.65","1674000","145211.40","6","6 WHEELER TRUCK - FORWARD","150.00"
9679,"2023-12-26",26,52,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","3","8.10","36000","3844.80","6","6 WHEELER TRUCK - FORWARD","150.00"
9680,"2023-12-26",26,52,12,4,2023,"Tuesday  ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","HONG KONG","21","288.96","117600","26295.36","6","6 WHEELER TRUCK - FORWARD","14.00"
9681,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","808","11111.36","5953600","761553.28","64","6 WHEELER TRUCK - FORWARD","14.00"
9682,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","1112","15535.52","6941600","927126.08","64","6 WHEELER TRUCK - FORWARD","14.00"
9683,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","8","67.12","25600","16061.44","64","6 WHEELER TRUCK - FORWARD","150.00"
9684,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","48","587.76","230400","144552.96","64","6 WHEELER TRUCK - FORWARD","150.00"
9685,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","24","109.44","540000","54864.00","64","6 WHEELER TRUCK - FORWARD","14.00"
9686,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","32","108.00","540000","35532.00","64","6 WHEELER TRUCK - FORWARD","14.00"
9687,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","8","16.08","72000","23839.20","64","6 WHEELER TRUCK - FORWARD","14.00"
9688,"2023-12-27",27,52,12,4,2023,"Wednesday","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","8","10.96","72000","6523.20","64","6 WHEELER TRUCK - FORWARD","14.00"
9689,"2023-12-28",28,52,12,4,2023,"Thursday ","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","6","77.64","360000","125820.00","18","6 WHEELER TRUCK - FORWARD","14.00"
9690,"2023-12-28",28,52,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","60","367.02","2520000","182700.00","18","6 WHEELER TRUCK - FORWARD","150.00"
9691,"2023-12-28",28,52,12,4,2023,"Thursday ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","6","7.74","36000","3693.60","18","6 WHEELER TRUCK - FORWARD","14.00"
9692,"2023-12-28",28,52,12,4,2023,"Thursday ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","12","30.54","144000","14774.40","18","6 WHEELER TRUCK - FORWARD","14.00"
9693,"2023-12-28",28,52,12,4,2023,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","90","713.28","4995000","368307.90","18","6 WHEELER TRUCK - FORWARD","14.00"
9694,"2023-12-28",28,52,12,4,2023,"Thursday ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","HONG KONG","36","486.24","196800","44004.48","18","6 WHEELER TRUCK - FORWARD","14.00"
9695,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","20","20.40","90000","14157.00","40","6 WHEELER TRUCK - FORWARD","150.00"
9696,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","270","1566.80","10575000","841122.00","40","6 WHEELER TRUCK - FORWARD","150.00"
9697,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","50","223.00","1080000","136008.00","40","6 WHEELER TRUCK - FORWARD","150.00"
9698,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","630","5804.60","16214000","4631105.80","40","6 WHEELER TRUCK - FORWARD","150.00"
9699,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder India","MANILA","Consignee Lima","HONG KONG","10","55.10","270000","59481.00","40","6 WHEELER TRUCK - FORWARD","150.00"
9700,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder India","MANILA","Consignee Lima","HONG KONG","10","100.40","450000","223380.00","40","6 WHEELER TRUCK - FORWARD","150.00"
9701,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","30","349.20","1800000","135900.00","40","6 WHEELER TRUCK - FORWARD","14.00"
9702,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","100","969.60","6900000","339480.00","40","6 WHEELER TRUCK - FORWARD","14.00"
9703,"2023-12-29",29,52,12,4,2023,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","100","923.20","6525000","473062.50","40","6 WHEELER TRUCK - FORWARD","14.00"
